iter	Passed	Remaining
3220	49131	11882
3221	49146	11867
3222	49159	11851
3223	49172	11835
3224	49186	11819
3225	49200	11804
3226	49212	11788
3227	49225	11772
3228	49235	11756
3229	49246	11739
3230	49256	11723
3231	49265	11706
3232	49275	11690
3233	49284	11673
3234	49297	11657
3235	49308	11641
3236	49319	11625
3237	49332	11609
3238	49343	11593
3239	49352	11576
3240	49362	11560
3241	49372	11543
3242	49382	11527
3243	49392	11510
3244	49401	11493
3245	49410	11477
3246	49439	11465
3247	49466	11452
3248	49499	11441
3249	49534	11430
3250	49565	11419
3251	49594	11407
3252	49623	11395
3253	49652	11383
3254	49971	11437
3255	50104	11448
3256	50259	11465
3257	50296	11454
3258	50336	11445
3259	50375	11434
3260	50417	11425
3261	50445	11412
3262	50487	11403
3263	50518	11391
3264	50546	11378
3265	50575	11366
3266	50607	11354
3267	50635	11341
3268	50664	11329
3269	50708	11320
3270	50753	11311
3271	50791	11300
3272	50834	11291
3273	50875	11281
3274	50920	11272
3275	50970	11264
3276	51011	11254
3277	51049	11243
3278	51086	11233
3279	51125	11222
3280	51166	11212
3281	51208	11202
3282	51353	11215
3283	51446	11216
3284	51456	11199
3285	51470	11183
3286	51481	11167
3287	51492	11150
3288	51503	11133
3289	51513	11116
3290	51522	11099
3291	51532	11082
3292	51543	11066
3293	51554	11049
3294	51564	11032
3295	51576	11016
3296	51585	10999
3297	51595	10982
3298	51604	10965
3299	51613	10948
3300	51622	10931
3301	51631	10914
3302	51641	10897
3303	51650	10880
3304	51660	10863
3305	51671	10846
3306	51681	10830
3307	51690	10813
3308	51704	10797
3309	51718	10781
3310	51731	10765
3311	51743	10748
3312	51757	10732
3313	51769	10716
3314	51783	10700
3315	51796	10684
3316	51809	10667
3317	51824	10652
3318	51842	10637
3319	51857	10621
3320	51866	10604
3321	51879	10588
3322	51889	10571
3323	51899	10554
3324	51909	10538
3325	51919	10521
3326	51929	10504
3327	51939	10487
3328	51949	10471
3329	51960	10454
3330	51973	10438
3331	51984	10421
3332	51995	10405
3333	52005	10388
3334	52016	10372
3335	52024	10355
3336	52034	10338
3337	52045	10321
3338	52055	10305
3339	52064	10288
3340	52074	10271
3341	52084	10254
3342	52093	10238
3343	52102	10221
3344	52112	10204
3345	52122	10187
3346	52131	10170
3347	52142	10154
3348	52151	10137
3349	52164	10121
3350	52174	10104
3351	52186	10088
3352	52201	10072
3353	52211	10056
3354	52222	10039
3355	52232	10023
3356	52242	10006
3357	52251	9989
3358	52260	9972
3359	52269	9956
3360	52279	9939
3361	52289	9922
3362	52299	9906
3363	52309	9889
3364	52318	9872
3365	52327	9856
3366	52336	9839
3367	52347	9822
3368	52356	9806
3369	52368	9789
3370	52380	9773
3371	52391	9757
3372	52401	9740
3373	52507	9742
3374	52521	9726
3375	52533	9709
3376	52544	9693
3377	52556	9677
3378	52568	9661
3379	52580	9644
3380	52594	9629
3381	52605	9612
3382	52615	9596
3383	52624	9579
3384	52634	9562
3385	52644	9546
3386	52653	9529
3387	52664	9513
3388	52674	9496
3389	52683	9479
3390	52692	9463
3391	52703	9446
3392	52713	9430
3393	52723	9413
3394	52734	9397
3395	52744	9380
3396	52754	9364
3397	52768	9348
3398	52778	9332
3399	52789	9315
3400	52800	9299
3401	52811	9283
3402	52821	9266
3403	52830	9250
3404	52840	9233
3405	52850	9217
3406	52861	9200
3407	52872	9184
3408	52881	9167
3409	52890	9151
3410	52900	9134
3411	52909	9118
3412	52919	9101
3413	52928	9084
3414	52938	9068
3415	52948	9052
3416	52959	9035
3417	52972	9019
3418	52986	9004
3419	52999	8988
3420	53013	8972
3421	53026	8956
3422	53039	8940
3423	53052	8924
3424	53064	8908
3425	53077	8892
3426	53088	8876
3427	53103	8860
3428	53113	8844
3429	53123	8828
3430	53134	8811
3431	53143	8795
3432	53152	8778
3433	53170	8763
3434	53183	8747
3435	53195	8731
3436	53207	8715
3437	53217	8699
3438	53228	8683
3439	53238	8666
3440	53247	8650
3441	53257	8633
3442	53267	8617
3443	53277	8601
3444	53287	8584
3445	53297	8568
3446	53308	8552
3447	53318	8535
3448	53328	8519
3449	53338	8503
3450	53348	8486
3451	53358	8470
3452	53369	8454
3453	53379	8438
3454	53390	8421
3455	53401	8405
3456	53413	8389
3457	53423	8373
3458	53434	8357
3459	53443	8340
3460	53453	8324
3461	53464	8308
3462	53473	8291
3463	53648	8301
3464	53660	8285
3465	53671	8269
3466	53689	8254
3467	53699	8237
3468	53708	8221
3469	53717	8204
3470	53727	8188
3471	53737	8172
3472	53748	8155
3473	53758	8139
3474	53768	8123
3475	53777	8106
3476	53788	8090
3477	53797	8074
3478	53806	8057
3479	53816	8041
3480	53825	8025
3481	53836	8008
3482	53847	7992
3483	53860	7977
3484	53871	7960
3485	53881	7944
3486	53890	7928
3487	53900	7911
3488	53910	7895
3489	53919	7879
3490	53928	7862
3491	53937	7846
3492	53948	7830
3493	53958	7814
3494	53967	7797
3495	53977	7781
3496	53987	7765
3497	53997	7749
3498	54006	7732
3499	54016	7716
3500	54026	7700
3501	54037	7684
3502	54048	7668
3503	54061	7652
3504	54075	7636
3505	54090	7621
3506	54103	7605
3507	54117	7590
3508	54130	7574
3509	54144	7558
3510	54157	7542
3511	54172	7527
3512	54184	7511
3513	54196	7495
3514	54207	7479
3515	54216	7463
3516	54226	7447
3517	54236	7430
3518	54249	7415
3519	54261	7399
3520	54272	7383
3521	54282	7367
3522	54293	7351
3523	54303	7334
3524	54312	7318
3525	54322	7302
3526	54339	7287
3527	54369	7273
3528	54403	7260
3529	54433	7247
3530	54471	7235
3531	54508	7222
3532	54540	7209
3533	54570	7195
3534	54608	7183
3535	54768	7186
3536	54897	7186
3537	55061	7190
3538	55101	7177
3539	55141	7165
3540	55182	7153
3541	55217	7139
3542	55248	7126
3543	55291	7114
3544	55321	7100
3545	55351	7086
3546	55381	7072
3547	55409	7058
3548	55440	7045
3549	55481	7032
3550	55526	7020
3551	55566	7008
3552	55610	6996
3553	55651	6983
3554	55699	6972
3555	55742	6959
3556	55787	6948
3557	55825	6935
3558	55866	6922
3559	55905	6909
3560	55944	6896
3561	55983	6883
3562	56059	6875
3563	56208	6876
3564	56328	6873
3565	56339	6856
3566	56352	6840
3567	56370	6825
3568	56384	6809
3569	56393	6792
3570	56404	6776
3571	56416	6759
3572	56428	6743
3573	56437	6727
3574	56447	6710
3575	56457	6694
3576	56469	6677
3577	56479	6661
3578	56489	6644
3579	56498	6628
3580	56510	6612
3581	56523	6595
3582	56540	6580
3583	56556	6564
3584	56570	6548
3585	56583	6532
3586	56596	6516
3587	56609	6500
3588	56623	6484
3589	56638	6468
3590	56650	6452
3591	56664	6436
3592	56679	6420
3593	56690	6404
3594	56702	6387
3595	56712	6371
3596	56722	6355
3597	56733	6338
3598	56742	6322
3599	56753	6305
3600	56763	6289
3601	56772	6273
3602	56782	6256
3603	56792	6240
3604	56803	6223
3605	56813	6207
3606	56826	6191
3607	56837	6175
3608	56847	6158
3609	56858	6142
3610	56869	6126
3611	56879	6110
3612	56889	6093
3613	56900	6077
3614	56909	6060
3615	56918	6044
3616	56928	6028
3617	56938	6011
3618	56949	5995
3619	56959	5979
3620	56969	5962
3621	56979	5946
3622	56993	5930
3623	57002	5914
3624	57013	5897
3625	57026	5881
3626	57036	5865
3627	57048	5849
3628	57058	5833
3629	57067	5816
3630	57077	5800
3631	57087	5784
3632	57096	5767
3633	57106	5751
3634	57117	5735
3635	57128	5719
3636	57136	5702
3637	57145	5686
3638	57154	5669
3639	57163	5653
3640	57172	5637
3641	57182	5620
3642	57193	5604
3643	57202	5588
3644	57211	5572
3645	57223	5555
3646	57233	5539
3647	57245	5523
3648	57255	5507
3649	57264	5491
3650	57273	5474
3651	57282	5458
3652	57292	5442
3653	57469	5441
3654	57482	5425
3655	57494	5409
3656	57508	5393
3657	57521	5377
3658	57534	5361
3659	57546	5345
3660	57558	5329
3661	57568	5313
3662	57577	5297
3663	57587	5280
3664	57597	5264
3665	57607	5248
3666	57617	5232
3667	57627	5216
3668	57637	5199
3669	57647	5183
3670	57658	5167
3671	57671	5151
3672	57683	5135
3673	57694	5119
3674	57704	5103
3675	57714	5086
3676	57724	5070
3677	57734	5054
3678	57744	5038
3679	57754	5022
3680	57764	5005
3681	57773	4989
3682	57783	4973
3683	57792	4957
3684	57801	4940
3685	57812	4924
3686	57821	4908
3687	57831	4892
3688	57841	4876
3689	57850	4860
3690	57859	4843
3691	57873	4828
3692	57885	4812
3693	57894	4795
3694	57906	4779
3695	57922	4764
3696	57937	4748
3697	57949	4732
3698	57966	4716
3699	57980	4701
3700	57993	4685
3701	58005	4669
3702	58018	4653
3703	58027	4637
3704	58039	4621
3705	58049	4605
3706	58059	4588
3707	58070	4572
3708	58079	4556
3709	58092	4540
3710	58103	4524
3711	58114	4508
3712	58124	4492
3713	58133	4476
3714	58142	4460
3715	58153	4444
3716	58163	4428
3717	58172	4412
3718	58182	4396
3719	58191	4380
3720	58201	4363
3721	58211	4347
3722	58222	4331
3723	58232	4315
3724	58242	4299
3725	58252	4283
3726	58262	4267
3727	58275	4251
3728	58285	4235
3729	58295	4219
3730	58305	4203
3731	58315	4187
3732	58324	4171
3733	58334	4155
3734	58343	4139
3735	58354	4123
3736	58363	4107
3737	58373	4091
3738	58383	4075
3739	58394	4059
3740	58404	4043
3741	58414	4027
3742	58424	4011
3743	58451	3996
3744	58567	3987
3745	58579	3972
3746	58591	3956
3747	58605	3940
3748	58618	3924
3749	58630	3908
3750	58638	3892
3751	58649	3876
3752	58658	3860
3753	58667	3844
3754	58677	3828
3755	58687	3812
3756	58696	3796
3757	58706	3780
3758	58715	3764
3759	58725	3748
3760	58735	3732
3761	58744	3716
3762	58753	3700
3763	58765	3684
3764	58777	3668
3765	58789	3652
3766	58799	3636
3767	58808	3620
3768	58818	3604
3769	58828	3588
3770	58838	3573
3771	58848	3557
3772	58857	3541
3773	58867	3525
3774	58878	3509
3775	58887	3493
3776	58897	3477
3777	58909	3461
3778	58922	3445
3779	58933	3429
3780	58942	3414
3781	58952	3398
3782	58964	3382
3783	58976	3366
3784	58987	3350
3785	59000	3334
3786	59012	3319
3787	59026	3303
3788	59038	3287
3789	59051	3271
3790	59063	3256
3791	59077	3240
3792	59089	3224
3793	59103	3209
3794	59115	3193
3795	59126	3177
3796	59136	3161
3797	59146	3145
3798	59158	3129
3799	59169	3114
3800	59182	3098
3801	59195	3082
3802	59208	3067
3803	59217	3051
3804	59226	3035
3805	59236	3019
3806	59246	3003
3807	59256	2987
3808	59265	2971
3809	59275	2955
3810	59284	2940
3811	59295	2924
3812	59303	2908
3813	59312	2892
3814	59322	2876
3815	59332	2860
3816	59342	2845
3817	59352	2829
3818	59361	2813
3819	59373	2797
3820	59384	2781
3821	59395	2766
3822	59405	2750
3823	59416	2734
3824	59426	2718
3825	59436	2703
3826	59446	2687
3827	59456	2671
3828	59465	2655
3829	59475	2639
3830	59486	2624
3831	59497	2608
3832	59506	2592
3833	59516	2576
3834	59526	2561
3835	59633	2549
3836	59648	2533
3837	59660	2518
3838	59671	2502
3839	59684	2486
3840	59695	2471
3841	59705	2455
3842	59715	2439
3843	59724	2423
3844	59734	2408
3845	59744	2392
3846	59754	2376
3847	59764	2360
3848	59775	2345
3849	59785	2329
3850	59794	2313
3851	59803	2297
3852	59813	2282
3853	59827	2266
3854	59836	2250
3855	59847	2234
3856	59860	2219
3857	59871	2203
3858	59881	2187
3859	59891	2172
3860	59902	2156
3861	59912	2140
3862	59923	2125
3863	59932	2109
3864	59943	2093
3865	59954	2078
3866	59963	2062
3867	59973	2046
3868	59984	2031
3869	59994	2015
3870	60003	1999
3871	60016	1984
3872	60027	1968
3873	60038	1952
3874	60047	1937
3875	60057	1921
3876	60067	1905
3877	60081	1890
3878	60094	1874
3879	60107	1859
3880	60120	1843
3881	60133	1827
3882	60145	1812
3883	60159	1796
3884	60172	1781
3885	60183	1765
3886	60203	1750
3887	60241	1735
3888	60275	1720
3889	60307	1705
3890	60340	1690
3891	60379	1675
3892	60422	1660
3893	60461	1645
3894	60502	1630
3895	60539	1616
3896	60568	1600
3897	60628	1586
3898	60951	1578
3899	61084	1566
3900	61218	1553
3901	61313	1539
3902	61354	1524
3903	61392	1509
3904	61429	1494
3905	61472	1479
3906	61512	1464
3907	61543	1448
3908	61570	1433
3909	61603	1417
3910	61635	1402
3911	61679	1387
3912	61713	1372
3913	61741	1356
3914	61779	1341
3915	61807	1325
3916	61839	1310
3917	61876	1295
3918	61917	1279
3919	61957	1264
3920	62006	1249
3921	62049	1234
3922	62092	1218
3923	62133	1203
3924	62153	1187
3925	62167	1171
3926	62180	1155
3927	62192	1139
3928	62205	1124
3929	62219	1108
3930	62232	1092
3931	62243	1076
3932	62352	1062
3933	62365	1046
3934	62376	1030
3935	62388	1014
3936	62400	998
3937	62411	982
3938	62421	966
3939	62431	950
3940	62440	934
3941	62451	918
3942	62461	902
3943	62471	887
3944	62481	871
3945	62490	855
3946	62500	839
3947	62508	823
3948	62518	807
3949	62528	791
3950	62538	775
3951	62550	759
3952	62564	743
3953	62573	727
3954	62583	712
3955	62594	696
3956	62603	680
3957	62613	664
3958	62624	648
3959	62641	632
3960	62656	616
3961	62670	601
3962	62684	585
3963	62697	569
3964	62710	553
3965	62729	537
3966	62742	521
3967	62755	506
3968	62766	490
3969	62775	474
3970	62786	458
3971	62797	442
3972	62807	426
3973	62817	410
3974	62827	395
3975	62837	379
3976	62847	363
3977	62857	347
3978	62866	331
3979	62877	315
3980	62888	300
3981	62897	284
3982	62906	268
3983	62917	252
3984	62927	236
3985	62937	221
3986	62946	205
3987	62961	189
3988	62972	173
3989	62983	157
3990	62993	142
3991	63003	126
3992	63013	110
3993	63022	94
3994	63031	78
3995	63041	63
3996	63051	47
3997	63060	31
3998	63070	15
3999	63079	0
