iter	RMSE
3223	18.62811038
3224	18.62779559
3225	18.62665745
3226	18.62587349
3227	18.62562286
3228	18.62510065
3229	18.62457094
3230	18.62311536
3231	18.62277947
3232	18.6222858
3233	18.62167436
3234	18.62053727
3235	18.61969141
3236	18.61933116
3237	18.61858238
3238	18.61792728
3239	18.61725278
3240	18.61686078
3241	18.61609105
3242	18.61329065
3243	18.61187627
3244	18.61141541
3245	18.6100235
3246	18.60905428
3247	18.60867658
3248	18.6079467
3249	18.60712881
3250	18.60660811
3251	18.60623982
3252	18.60600402
3253	18.60443716
3254	18.6033235
3255	18.60273154
3256	18.60217446
3257	18.60129398
3258	18.60039765
3259	18.59987462
3260	18.59949202
3261	18.59905608
3262	18.5987328
3263	18.5983589
3264	18.59762642
3265	18.59628306
3266	18.59474671
3267	18.59439572
3268	18.59333622
3269	18.592944
3270	18.59156929
3271	18.59115308
3272	18.58692764
3273	18.58617897
3274	18.58508589
3275	18.58452366
3276	18.58348217
3277	18.58298791
3278	18.58264117
3279	18.58212408
3280	18.58109703
3281	18.58074899
3282	18.58022397
3283	18.57871976
3284	18.57864238
3285	18.57777041
3286	18.57683337
3287	18.57665213
3288	18.57633364
3289	18.57280768
3290	18.57196061
3291	18.56825632
3292	18.56708482
3293	18.56604097
3294	18.56567181
3295	18.56353636
3296	18.56305064
3297	18.56258998
3298	18.56226457
3299	18.56195085
3300	18.56063116
3301	18.56031336
3302	18.5592021
3303	18.55897319
3304	18.55687671
3305	18.5558962
3306	18.55480414
3307	18.55450403
3308	18.55337787
3309	18.55185946
3310	18.55098464
3311	18.55028922
3312	18.54987267
3313	18.54969564
3314	18.54847637
3315	18.54741643
3316	18.54642018
3317	18.54590775
3318	18.54483128
3319	18.54421215
3320	18.54382429
3321	18.54321285
3322	18.54264512
3323	18.54212497
3324	18.53969794
3325	18.53901011
3326	18.53771072
3327	18.53731743
3328	18.53597831
3329	18.53510921
3330	18.53476485
3331	18.53392446
3332	18.53291835
3333	18.53232241
3334	18.53208428
3335	18.53158389
3336	18.53065687
3337	18.52941256
3338	18.52838959
3339	18.52773227
3340	18.52613353
3341	18.5254734
3342	18.52481652
3343	18.52425
3344	18.52366866
3345	18.52241969
3346	18.52230591
3347	18.52146345
3348	18.52100059
3349	18.5205945
3350	18.52023787
3351	18.5188608
3352	18.51748504
3353	18.51717367
3354	18.51573492
3355	18.51393315
3356	18.51306694
3357	18.512482
3358	18.51209824
3359	18.51157877
3360	18.51105903
3361	18.51034058
3362	18.50953392
3363	18.50907832
3364	18.50869687
3365	18.50804136
3366	18.50757415
3367	18.50676544
3368	18.50583193
3369	18.50519408
3370	18.50389494
3371	18.50296937
3372	18.50240249
3373	18.50105171
3374	18.5002669
3375	18.49979223
3376	18.49902961
3377	18.49876101
3378	18.49856924
3379	18.49832886
3380	18.49722266
3381	18.49670918
3382	18.49589474
3383	18.49575707
3384	18.4949464
3385	18.49471772
3386	18.49377885
3387	18.49267098
3388	18.48974078
3389	18.48922176
3390	18.48841539
3391	18.48790442
3392	18.4867562
3393	18.48612039
3394	18.48522662
3395	18.48270009
3396	18.48178218
3397	18.48109705
3398	18.4803533
3399	18.47989138
3400	18.47910635
3401	18.47810243
3402	18.47771022
3403	18.47719406
3404	18.475594
3405	18.47532032
3406	18.4737008
3407	18.47310925
3408	18.47267833
3409	18.47232989
3410	18.47190755
3411	18.47161526
3412	18.47095999
3413	18.47082982
3414	18.46945147
3415	18.46878643
3416	18.46803617
3417	18.46749345
3418	18.46636107
3419	18.46400959
3420	18.46361712
3421	18.46310349
3422	18.46217618
3423	18.46175095
3424	18.4609053
3425	18.45963228
3426	18.45862675
3427	18.45559356
3428	18.45500959
3429	18.45429939
3430	18.45288443
3431	18.45267385
3432	18.45229197
3433	18.45195342
3434	18.45008362
3435	18.4494492
3436	18.44830422
3437	18.44684931
3438	18.44538379
3439	18.44506124
3440	18.44482702
3441	18.44441374
3442	18.44374668
3443	18.44307242
3444	18.44058042
3445	18.43986414
3446	18.43893184
3447	18.43815784
3448	18.43574337
3449	18.43447715
3450	18.43267146
3451	18.43241633
3452	18.43157103
3453	18.43120777
3454	18.43070634
3455	18.42916869
3456	18.42677927
3457	18.42617601
3458	18.42538457
3459	18.42440639
3460	18.42394209
3461	18.42277653
3462	18.42244012
3463	18.42192269
3464	18.42126427
3465	18.42050041
3466	18.41986189
3467	18.4187251
3468	18.41836767
3469	18.41707496
3470	18.41519987
3471	18.41371989
3472	18.411009
3473	18.4100432
3474	18.40760083
3475	18.4067722
3476	18.40597262
3477	18.40485908
3478	18.40422916
3479	18.40380298
3480	18.40340756
3481	18.40249694
3482	18.40169053
3483	18.40088831
3484	18.39922571
3485	18.39784512
3486	18.39747223
3487	18.39524181
3488	18.39424794
3489	18.39404033
3490	18.39351856
3491	18.39324796
3492	18.39182685
3493	18.3910274
3494	18.39054116
3495	18.38913461
3496	18.38805668
3497	18.38540349
3498	18.38502674
3499	18.38289807
3500	18.38220706
3501	18.38105358
3502	18.38069323
3503	18.37996908
3504	18.37893548
3505	18.37775279
3506	18.3772432
3507	18.37552797
3508	18.37499492
3509	18.37472734
3510	18.37337896
3511	18.3716286
3512	18.37113825
3513	18.36972228
3514	18.36863278
3515	18.36760555
3516	18.36698194
3517	18.36542357
3518	18.36394559
3519	18.36307051
3520	18.36235289
3521	18.36200934
3522	18.36124456
3523	18.36023304
3524	18.36005362
3525	18.35915418
3526	18.35837828
3527	18.35798116
3528	18.35737515
3529	18.3564572
3530	18.35491852
3531	18.35416446
3532	18.35357773
3533	18.35310772
3534	18.35236879
3535	18.35111909
3536	18.35020808
3537	18.34971131
3538	18.34935504
3539	18.34723057
3540	18.34643181
3541	18.34611047
3542	18.34514072
3543	18.34452463
3544	18.34416446
3545	18.34339248
3546	18.34269514
3547	18.34220832
3548	18.34169382
3549	18.34120681
3550	18.3395477
3551	18.33852135
3552	18.33692998
3553	18.33595379
3554	18.33476947
3555	18.33411054
3556	18.33213881
3557	18.33144089
3558	18.3308713
3559	18.33053374
3560	18.32998235
3561	18.32907895
3562	18.32822965
3563	18.32725359
3564	18.32607864
3565	18.32550848
3566	18.32416597
3567	18.3233234
3568	18.32189245
3569	18.32158252
3570	18.32121512
3571	18.32102458
3572	18.3202631
3573	18.31969205
3574	18.31954291
3575	18.31823833
3576	18.31782466
3577	18.3157827
3578	18.31513953
3579	18.31468215
3580	18.31396809
3581	18.31290282
3582	18.3116782
3583	18.31092307
3584	18.31030636
3585	18.30959856
3586	18.30885318
3587	18.30857999
3588	18.30751244
3589	18.30475236
3590	18.30443396
3591	18.30383412
3592	18.30337509
3593	18.3025487
3594	18.30200509
3595	18.30114137
3596	18.30006225
3597	18.29894577
3598	18.29851402
3599	18.29694333
3600	18.29547552
3601	18.29524802
3602	18.29463716
3603	18.29385995
3604	18.29228869
3605	18.29152788
3606	18.29070586
3607	18.29039824
3608	18.2897855
3609	18.28845481
3610	18.28754889
3611	18.2863906
3612	18.28536453
3613	18.28384275
3614	18.28314222
3615	18.28287529
3616	18.28216835
3617	18.27941524
3618	18.27797515
3619	18.27715091
3620	18.27700207
3621	18.27659762
3622	18.27582518
3623	18.27539038
3624	18.27433686
3625	18.27317208
3626	18.27230062
3627	18.27079556
3628	18.27059818
3629	18.27040515
3630	18.27001682
3631	18.26985163
3632	18.26899763
3633	18.26811615
3634	18.26742266
3635	18.26694203
3636	18.26685796
3637	18.26641786
3638	18.26616019
3639	18.26587397
3640	18.2656621
3641	18.2651161
3642	18.26347237
3643	18.26311312
3644	18.26097841
3645	18.25983317
3646	18.25900456
3647	18.25875056
3648	18.25832931
3649	18.25769678
3650	18.25742067
3651	18.25722446
3652	18.25662898
3653	18.25605776
3654	18.25578254
3655	18.25521369
3656	18.25443674
3657	18.25419056
3658	18.25371879
3659	18.2532422
3660	18.25306197
3661	18.25250244
3662	18.25222406
3663	18.25196774
3664	18.25153495
3665	18.25012099
3666	18.2490834
3667	18.24677578
3668	18.24628022
3669	18.24530729
3670	18.24444057
3671	18.24371658
3672	18.24312571
3673	18.24153336
3674	18.24129993
3675	18.24079235
3676	18.23926346
3677	18.23808584
3678	18.23753619
3679	18.2368418
3680	18.23615426
3681	18.23574369
3682	18.23419478
3683	18.23352
3684	18.23311351
3685	18.23221981
3686	18.23204838
3687	18.2313811
3688	18.23114116
3689	18.23009869
3690	18.22972858
3691	18.2274382
3692	18.22699321
3693	18.22677348
3694	18.22599179
3695	18.22526347
3696	18.22423915
3697	18.22395119
3698	18.22307365
3699	18.22229033
3700	18.22186798
3701	18.22097196
3702	18.21928371
3703	18.21837794
3704	18.21666209
3705	18.21634788
3706	18.21573847
3707	18.21520533
3708	18.21457042
3709	18.21291527
3710	18.21225968
3711	18.21091989
3712	18.21032249
3713	18.20952388
3714	18.20901603
3715	18.20783903
3716	18.2071335
3717	18.20679777
3718	18.20602535
3719	18.20439641
3720	18.20407717
3721	18.20246101
3722	18.20151095
3723	18.19992103
3724	18.19899634
3725	18.19828665
3726	18.19689875
3727	18.19628006
3728	18.19574073
3729	18.19443917
3730	18.1939106
3731	18.19299462
3732	18.19272713
3733	18.19170371
3734	18.19014143
3735	18.18978175
3736	18.18948776
3737	18.18884189
3738	18.18792834
3739	18.18649562
3740	18.18547609
3741	18.18493491
3742	18.18366966
3743	18.18302144
3744	18.18236391
3745	18.18204071
3746	18.18024084
3747	18.17969306
3748	18.17923809
3749	18.17782074
3750	18.17764625
3751	18.17578063
3752	18.174102
3753	18.1737157
3754	18.1720269
3755	18.17071763
3756	18.16964748
3757	18.16842472
3758	18.16792945
3759	18.1675999
3760	18.16650297
3761	18.16618554
3762	18.16590217
3763	18.16567993
3764	18.16508766
3765	18.1635844
3766	18.16318441
3767	18.16296328
3768	18.16231735
3769	18.16140686
3770	18.16054193
3771	18.16015614
3772	18.15904373
3773	18.15846738
3774	18.15706028
3775	18.15651321
3776	18.15585665
3777	18.15447131
3778	18.15250888
3779	18.15179076
3780	18.15133027
3781	18.1508985
3782	18.15028822
3783	18.14934516
3784	18.14872208
3785	18.14777842
3786	18.14655101
3787	18.14576469
3788	18.14531901
3789	18.14457987
3790	18.14441401
3791	18.14366465
3792	18.14280869
3793	18.14193958
3794	18.14112591
3795	18.14006257
3796	18.13866148
3797	18.13832925
3798	18.13751087
3799	18.13687799
3800	18.13626232
3801	18.13419671
3802	18.1336274
3803	18.13287097
3804	18.13252731
3805	18.13214588
3806	18.1317848
3807	18.13052042
3808	18.13009405
3809	18.12957606
3810	18.1289624
3811	18.12824493
3812	18.12772274
3813	18.12723816
3814	18.1267406
3815	18.12325755
3816	18.12273907
3817	18.12037258
3818	18.12021383
3819	18.11881557
3820	18.11852727
3821	18.11819935
3822	18.11723222
3823	18.11604287
3824	18.11539547
3825	18.11437806
3826	18.11394414
3827	18.11353495
3828	18.11310973
3829	18.11220489
3830	18.1105647
3831	18.10996049
3832	18.10944931
3833	18.108478
3834	18.10772324
3835	18.10719643
3836	18.10619637
3837	18.10549029
3838	18.10519278
3839	18.10468679
3840	18.10435358
3841	18.10340688
3842	18.10249225
3843	18.10186009
3844	18.10122713
3845	18.10060101
3846	18.10017364
3847	18.0991575
3848	18.09849224
3849	18.09716875
3850	18.09655718
3851	18.09626543
3852	18.09613242
3853	18.09547962
3854	18.095192
3855	18.09377698
3856	18.09255715
3857	18.09134027
3858	18.09065467
3859	18.09028969
3860	18.08974559
3861	18.08926147
3862	18.08766709
3863	18.08710337
3864	18.08458306
3865	18.083947
3866	18.08299993
3867	18.08229074
3868	18.08081544
3869	18.07968283
3870	18.07934524
3871	18.07849206
3872	18.07788124
3873	18.07689418
3874	18.0767671
3875	18.07603835
3876	18.07539237
3877	18.07498625
3878	18.07340966
3879	18.07315644
3880	18.07259091
3881	18.07223773
3882	18.07185717
3883	18.0708719
3884	18.0701274
3885	18.06932417
3886	18.06850913
3887	18.06781028
3888	18.06721168
3889	18.06686818
3890	18.06657499
3891	18.06626475
3892	18.06518276
3893	18.06471382
3894	18.06445517
3895	18.06379767
3896	18.06344782
3897	18.06261589
3898	18.06111032
3899	18.0608535
3900	18.05945807
3901	18.05757745
3902	18.05686001
3903	18.05636512
3904	18.05601212
3905	18.05500544
3906	18.05472746
3907	18.05348788
3908	18.05277758
3909	18.05182702
3910	18.05139333
3911	18.05051355
3912	18.04955165
3913	18.04903037
3914	18.04861124
3915	18.04828964
3916	18.04790747
3917	18.04755851
3918	18.04636772
3919	18.04523025
3920	18.04310578
3921	18.04206413
3922	18.04173156
3923	18.04129838
3924	18.04072779
3925	18.0399187
3926	18.03902008
3927	18.03849767
3928	18.03691256
3929	18.03603277
3930	18.0355218
3931	18.03516119
3932	18.03446269
3933	18.03328602
3934	18.03311721
3935	18.03188236
3936	18.03059962
3937	18.03007208
3938	18.02970794
3939	18.02887013
3940	18.02859972
3941	18.02716791
3942	18.02662645
3943	18.02535714
3944	18.02507746
3945	18.02491143
3946	18.02314862
3947	18.02282481
3948	18.02225741
3949	18.01962009
3950	18.01864605
3951	18.01755178
3952	18.0166349
3953	18.01602721
3954	18.01502982
3955	18.01354872
3956	18.01330103
3957	18.01289905
3958	18.01153884
3959	18.00994719
3960	18.00812223
3961	18.00740482
3962	18.00677326
3963	18.00630627
3964	18.00607836
3965	18.00522028
3966	18.00438708
3967	18.00384399
3968	18.00342212
3969	18.00295734
3970	18.00239871
3971	18.0015845
3972	18.00109717
3973	18.00078627
3974	18.00045776
3975	17.99971893
3976	17.99889094
3977	17.99871714
3978	17.99844542
3979	17.99704633
3980	17.99660164
3981	17.99639367
3982	17.99616355
3983	17.9952642
3984	17.99508229
3985	17.99481404
3986	17.99439756
3987	17.99314349
3988	17.99275096
3989	17.99135917
3990	17.99031282
3991	17.98919648
3992	17.9884351
3993	17.9881261
3994	17.98755387
3995	17.98690484
3996	17.9861593
3997	17.9857883
3998	17.98572608
3999	17.98529541
